emotion,pixels,Usage
5,imagesFer/18845.png,Training
6,imagesFer/18846.png,Training
3,imagesFer/18847.png,Training
2,imagesFer/18848.png,Training
3,imagesFer/18849.png,Training
5,imagesFer/18850.png,Training
2,imagesFer/18851.png,Training
4,imagesFer/18852.png,Training
3,imagesFer/18853.png,Training
5,imagesFer/18854.png,Training
4,imagesFer/18855.png,Training
4,imagesFer/18856.png,Training
4,imagesFer/18857.png,Training
3,imagesFer/18858.png,Training
0,imagesFer/18859.png,Training
6,imagesFer/18860.png,Training
3,imagesFer/18861.png,Training
5,imagesFer/18862.png,Training
2,imagesFer/18863.png,Training
5,imagesFer/18864.png,Training
2,imagesFer/18865.png,Training
4,imagesFer/18866.png,Training
3,imagesFer/18867.png,Training
6,imagesFer/18868.png,Training
0,imagesFer/18869.png,Training
6,imagesFer/18870.png,Training
3,imagesFer/18871.png,Training
4,imagesFer/18872.png,Training
3,imagesFer/18873.png,Training
0,imagesFer/18874.png,Training
3,imagesFer/18875.png,Training
2,imagesFer/18876.png,Training
2,imagesFer/18877.png,Training
6,imagesFer/18878.png,Training
6,imagesFer/18879.png,Training
0,imagesFer/18880.png,Training
6,imagesFer/18881.png,Training
0,imagesFer/18882.png,Training
2,imagesFer/18883.png,Training
2,imagesFer/18884.png,Training
3,imagesFer/18885.png,Training
4,imagesFer/18886.png,Training
0,imagesFer/18887.png,Training
4,imagesFer/18888.png,Training
0,imagesFer/18889.png,Training
0,imagesFer/18890.png,Training
5,imagesFer/18891.png,Training
0,imagesFer/18892.png,Training
6,imagesFer/18893.png,Training
0,imagesFer/18894.png,Training
4,imagesFer/18895.png,Training
2,imagesFer/18896.png,Training
4,imagesFer/18897.png,Training
3,imagesFer/18898.png,Training
0,imagesFer/18899.png,Training
6,imagesFer/18900.png,Training
3,imagesFer/18901.png,Training
3,imagesFer/18902.png,Training
0,imagesFer/18903.png,Training
3,imagesFer/18904.png,Training
2,imagesFer/18905.png,Training
4,imagesFer/18906.png,Training
3,imagesFer/18907.png,Training
2,imagesFer/18908.png,Training
6,imagesFer/18909.png,Training
4,imagesFer/18910.png,Training
2,imagesFer/18911.png,Training
0,imagesFer/18912.png,Training
6,imagesFer/18913.png,Training
4,imagesFer/18914.png,Training
5,imagesFer/18915.png,Training
2,imagesFer/18916.png,Training
3,imagesFer/18917.png,Training
5,imagesFer/18918.png,Training
4,imagesFer/18919.png,Training
6,imagesFer/18920.png,Training
2,imagesFer/18921.png,Training
3,imagesFer/18922.png,Training
6,imagesFer/18923.png,Training
4,imagesFer/18924.png,Training
4,imagesFer/18925.png,Training
6,imagesFer/18926.png,Training
4,imagesFer/18927.png,Training
0,imagesFer/18928.png,Training
3,imagesFer/18929.png,Training
3,imagesFer/18930.png,Training
6,imagesFer/18931.png,Training
6,imagesFer/18932.png,Training
3,imagesFer/18933.png,Training
3,imagesFer/18934.png,Training
0,imagesFer/18935.png,Training
4,imagesFer/18936.png,Training
4,imagesFer/18937.png,Training
2,imagesFer/18938.png,Training
4,imagesFer/18939.png,Training
6,imagesFer/18940.png,Training
0,imagesFer/18941.png,Training
3,imagesFer/18942.png,Training
2,imagesFer/18943.png,Training
3,imagesFer/18944.png,Training
3,imagesFer/18945.png,Training
6,imagesFer/18946.png,Training
0,imagesFer/18947.png,Training
3,imagesFer/18948.png,Training
0,imagesFer/18949.png,Training
3,imagesFer/18950.png,Training
4,imagesFer/18951.png,Training
3,imagesFer/18952.png,Training
4,imagesFer/18953.png,Training
4,imagesFer/18954.png,Training
4,imagesFer/18955.png,Training
6,imagesFer/18956.png,Training
3,imagesFer/18957.png,Training
5,imagesFer/18958.png,Training
4,imagesFer/18959.png,Training
2,imagesFer/18960.png,Training
3,imagesFer/18961.png,Training
4,imagesFer/18962.png,Training
5,imagesFer/18963.png,Training
2,imagesFer/18964.png,Training
3,imagesFer/18965.png,Training
0,imagesFer/18966.png,Training
2,imagesFer/18967.png,Training
0,imagesFer/18968.png,Training
6,imagesFer/18969.png,Training
0,imagesFer/18970.png,Training
6,imagesFer/18971.png,Training
0,imagesFer/18972.png,Training
6,imagesFer/18973.png,Training
2,imagesFer/18974.png,Training
3,imagesFer/18975.png,Training
2,imagesFer/18976.png,Training
6,imagesFer/18977.png,Training
4,imagesFer/18978.png,Training
3,imagesFer/18979.png,Training
3,imagesFer/18980.png,Training
2,imagesFer/18981.png,Training
5,imagesFer/18982.png,Training
0,imagesFer/18983.png,Training
2,imagesFer/18984.png,Training
3,imagesFer/18985.png,Training
6,imagesFer/18986.png,Training
4,imagesFer/18987.png,Training
2,imagesFer/18988.png,Training
1,imagesFer/18989.png,Training
3,imagesFer/18990.png,Training
0,imagesFer/18991.png,Training
5,imagesFer/18992.png,Training
2,imagesFer/18993.png,Training
0,imagesFer/18994.png,Training
4,imagesFer/18995.png,Training
0,imagesFer/18996.png,Training
0,imagesFer/18997.png,Training
0,imagesFer/18998.png,Training
2,imagesFer/18999.png,Training
2,imagesFer/19000.png,Training
4,imagesFer/19001.png,Training
3,imagesFer/19002.png,Training
4,imagesFer/19003.png,Training
3,imagesFer/19004.png,Training
4,imagesFer/19005.png,Training
3,imagesFer/19006.png,Training
4,imagesFer/19007.png,Training
3,imagesFer/19008.png,Training
6,imagesFer/19009.png,Training
6,imagesFer/19010.png,Training
3,imagesFer/19011.png,Training
3,imagesFer/19012.png,Training
3,imagesFer/19013.png,Training
0,imagesFer/19014.png,Training
4,imagesFer/19015.png,Training
4,imagesFer/19016.png,Training
3,imagesFer/19017.png,Training
2,imagesFer/19018.png,Training
3,imagesFer/19019.png,Training
2,imagesFer/19020.png,Training
3,imagesFer/19021.png,Training
2,imagesFer/19022.png,Training
6,imagesFer/19023.png,Training
6,imagesFer/19024.png,Training
3,imagesFer/19025.png,Training
3,imagesFer/19026.png,Training
4,imagesFer/19027.png,Training
6,imagesFer/19028.png,Training
4,imagesFer/19029.png,Training
4,imagesFer/19030.png,Training
3,imagesFer/19031.png,Training
4,imagesFer/19032.png,Training
3,imagesFer/19033.png,Training
2,imagesFer/19034.png,Training
3,imagesFer/19035.png,Training
3,imagesFer/19036.png,Training
3,imagesFer/19037.png,Training
6,imagesFer/19038.png,Training
5,imagesFer/19039.png,Training
3,imagesFer/19040.png,Training
3,imagesFer/19041.png,Training
6,imagesFer/19042.png,Training
6,imagesFer/19043.png,Training
4,imagesFer/19044.png,Training
3,imagesFer/19045.png,Training
6,imagesFer/19046.png,Training
2,imagesFer/19047.png,Training
2,imagesFer/19048.png,Training
4,imagesFer/19049.png,Training
4,imagesFer/19050.png,Training
5,imagesFer/19051.png,Training
6,imagesFer/19052.png,Training
2,imagesFer/19053.png,Training
3,imagesFer/19054.png,Training
0,imagesFer/19055.png,Training
3,imagesFer/19056.png,Training
2,imagesFer/19057.png,Training
0,imagesFer/19058.png,Training
0,imagesFer/19059.png,Training
0,imagesFer/19060.png,Training
6,imagesFer/19061.png,Training
3,imagesFer/19062.png,Training
3,imagesFer/19063.png,Training
2,imagesFer/19064.png,Training
0,imagesFer/19065.png,Training
0,imagesFer/19066.png,Training
0,imagesFer/19067.png,Training
4,imagesFer/19068.png,Training
4,imagesFer/19069.png,Training
2,imagesFer/19070.png,Training
6,imagesFer/19071.png,Training
5,imagesFer/19072.png,Training
3,imagesFer/19073.png,Training
3,imagesFer/19074.png,Training
4,imagesFer/19075.png,Training
4,imagesFer/19076.png,Training
3,imagesFer/19077.png,Training
0,imagesFer/19078.png,Training
3,imagesFer/19079.png,Training
5,imagesFer/19080.png,Training
4,imagesFer/19081.png,Training
4,imagesFer/19082.png,Training
0,imagesFer/19083.png,Training
4,imagesFer/19084.png,Training
6,imagesFer/19085.png,Training
3,imagesFer/19086.png,Training
5,imagesFer/19087.png,Training
6,imagesFer/19088.png,Training
2,imagesFer/19089.png,Training
4,imagesFer/19090.png,Training
0,imagesFer/19091.png,Training
2,imagesFer/19092.png,Training
0,imagesFer/19093.png,Training
5,imagesFer/19094.png,Training
4,imagesFer/19095.png,Training
3,imagesFer/19096.png,Training
2,imagesFer/19097.png,Training
3,imagesFer/19098.png,Training
3,imagesFer/19099.png,Training
0,imagesFer/19100.png,Training
0,imagesFer/19101.png,Training
3,imagesFer/19102.png,Training
2,imagesFer/19103.png,Training
4,imagesFer/19104.png,Training
3,imagesFer/19105.png,Training
0,imagesFer/19106.png,Training
3,imagesFer/19107.png,Training
0,imagesFer/19108.png,Training
3,imagesFer/19109.png,Training
2,imagesFer/19110.png,Training
6,imagesFer/19111.png,Training
6,imagesFer/19112.png,Training
4,imagesFer/19113.png,Training
0,imagesFer/19114.png,Training
0,imagesFer/19115.png,Training
4,imagesFer/19116.png,Training
3,imagesFer/19117.png,Training
3,imagesFer/19118.png,Training
2,imagesFer/19119.png,Training
5,imagesFer/19120.png,Training
5,imagesFer/19121.png,Training
6,imagesFer/19122.png,Training
2,imagesFer/19123.png,Training
6,imagesFer/19124.png,Training
3,imagesFer/19125.png,Training
3,imagesFer/19126.png,Training
3,imagesFer/19127.png,Training
5,imagesFer/19128.png,Training
2,imagesFer/19129.png,Training
3,imagesFer/19130.png,Training
6,imagesFer/19131.png,Training
3,imagesFer/19132.png,Training
2,imagesFer/19133.png,Training
2,imagesFer/19134.png,Training
4,imagesFer/19135.png,Training
3,imagesFer/19136.png,Training
3,imagesFer/19137.png,Training
6,imagesFer/19138.png,Training
3,imagesFer/19139.png,Training
0,imagesFer/19140.png,Training
4,imagesFer/19141.png,Training
5,imagesFer/19142.png,Training
4,imagesFer/19143.png,Training
4,imagesFer/19144.png,Training
4,imagesFer/19145.png,Training
5,imagesFer/19146.png,Training
0,imagesFer/19147.png,Training
3,imagesFer/19148.png,Training
0,imagesFer/19149.png,Training
3,imagesFer/19150.png,Training
5,imagesFer/19151.png,Training
0,imagesFer/19152.png,Training
4,imagesFer/19153.png,Training
3,imagesFer/19154.png,Training
6,imagesFer/19155.png,Training
3,imagesFer/19156.png,Training
5,imagesFer/19157.png,Training
5,imagesFer/19158.png,Training
3,imagesFer/19159.png,Training
3,imagesFer/19160.png,Training
0,imagesFer/19161.png,Training
3,imagesFer/19162.png,Training
3,imagesFer/19163.png,Training
3,imagesFer/19164.png,Training
4,imagesFer/19165.png,Training
3,imagesFer/19166.png,Training
6,imagesFer/19167.png,Training
3,imagesFer/19168.png,Training
4,imagesFer/19169.png,Training
0,imagesFer/19170.png,Training
4,imagesFer/19171.png,Training
3,imagesFer/19172.png,Training
0,imagesFer/19173.png,Training
3,imagesFer/19174.png,Training
0,imagesFer/19175.png,Training
6,imagesFer/19176.png,Training
5,imagesFer/19177.png,Training
5,imagesFer/19178.png,Training
4,imagesFer/19179.png,Training
1,imagesFer/19180.png,Training
6,imagesFer/19181.png,Training
4,imagesFer/19182.png,Training
0,imagesFer/19183.png,Training
2,imagesFer/19184.png,Training
6,imagesFer/19185.png,Training
6,imagesFer/19186.png,Training
5,imagesFer/19187.png,Training
2,imagesFer/19188.png,Training
6,imagesFer/19189.png,Training
5,imagesFer/19190.png,Training
3,imagesFer/19191.png,Training
3,imagesFer/19192.png,Training
5,imagesFer/19193.png,Training
6,imagesFer/19194.png,Training
2,imagesFer/19195.png,Training
3,imagesFer/19196.png,Training
3,imagesFer/19197.png,Training
3,imagesFer/19198.png,Training
6,imagesFer/19199.png,Training
3,imagesFer/19200.png,Training
6,imagesFer/19201.png,Training
2,imagesFer/19202.png,Training
5,imagesFer/19203.png,Training
6,imagesFer/19204.png,Training
4,imagesFer/19205.png,Training
3,imagesFer/19206.png,Training
5,imagesFer/19207.png,Training
3,imagesFer/19208.png,Training
2,imagesFer/19209.png,Training
3,imagesFer/19210.png,Training
2,imagesFer/19211.png,Training
5,imagesFer/19212.png,Training
0,imagesFer/19213.png,Training
6,imagesFer/19214.png,Training
3,imagesFer/19215.png,Training
2,imagesFer/19216.png,Training
0,imagesFer/19217.png,Training
3,imagesFer/19218.png,Training
3,imagesFer/19219.png,Training
4,imagesFer/19220.png,Training
4,imagesFer/19221.png,Training
5,imagesFer/19222.png,Training
2,imagesFer/19223.png,Training
0,imagesFer/19224.png,Training
2,imagesFer/19225.png,Training
2,imagesFer/19226.png,Training
6,imagesFer/19227.png,Training
5,imagesFer/19228.png,Training
3,imagesFer/19229.png,Training
2,imagesFer/19230.png,Training
5,imagesFer/19231.png,Training
6,imagesFer/19232.png,Training
3,imagesFer/19233.png,Training
6,imagesFer/19234.png,Training
2,imagesFer/19235.png,Training
0,imagesFer/19236.png,Training
2,imagesFer/19237.png,Training
5,imagesFer/19238.png,Training
4,imagesFer/19239.png,Training
3,imagesFer/19240.png,Training
3,imagesFer/19241.png,Training
0,imagesFer/19242.png,Training
0,imagesFer/19243.png,Training
6,imagesFer/19244.png,Training
3,imagesFer/19245.png,Training
3,imagesFer/19246.png,Training
4,imagesFer/19247.png,Training
4,imagesFer/19248.png,Training
4,imagesFer/19249.png,Training
3,imagesFer/19250.png,Training
1,imagesFer/19251.png,Training
2,imagesFer/19252.png,Training
6,imagesFer/19253.png,Training
6,imagesFer/19254.png,Training
4,imagesFer/19255.png,Training
5,imagesFer/19256.png,Training
1,imagesFer/19257.png,Training
6,imagesFer/19258.png,Training
6,imagesFer/19259.png,Training
3,imagesFer/19260.png,Training
4,imagesFer/19261.png,Training
0,imagesFer/19262.png,Training
3,imagesFer/19263.png,Training
6,imagesFer/19264.png,Training
4,imagesFer/19265.png,Training
2,imagesFer/19266.png,Training
5,imagesFer/19267.png,Training
0,imagesFer/19268.png,Training
3,imagesFer/19269.png,Training
3,imagesFer/19270.png,Training
3,imagesFer/19271.png,Training
3,imagesFer/19272.png,Training
4,imagesFer/19273.png,Training
4,imagesFer/19274.png,Training
6,imagesFer/19275.png,Training
2,imagesFer/19276.png,Training
3,imagesFer/19277.png,Training
0,imagesFer/19278.png,Training
3,imagesFer/19279.png,Training
3,imagesFer/19280.png,Training
6,imagesFer/19281.png,Training
3,imagesFer/19282.png,Training
5,imagesFer/19283.png,Training
3,imagesFer/19284.png,Training
4,imagesFer/19285.png,Training
3,imagesFer/19286.png,Training
2,imagesFer/19287.png,Training
6,imagesFer/19288.png,Training
0,imagesFer/19289.png,Training
5,imagesFer/19290.png,Training
3,imagesFer/19291.png,Training
0,imagesFer/19292.png,Training
3,imagesFer/19293.png,Training
4,imagesFer/19294.png,Training
3,imagesFer/19295.png,Training
2,imagesFer/19296.png,Training
2,imagesFer/19297.png,Training
6,imagesFer/19298.png,Training
0,imagesFer/19299.png,Training
3,imagesFer/19300.png,Training
3,imagesFer/19301.png,Training
5,imagesFer/19302.png,Training
4,imagesFer/19303.png,Training
0,imagesFer/19304.png,Training
2,imagesFer/19305.png,Training
6,imagesFer/19306.png,Training
6,imagesFer/19307.png,Training
3,imagesFer/19308.png,Training
0,imagesFer/19309.png,Training
4,imagesFer/19310.png,Training
0,imagesFer/19311.png,Training
4,imagesFer/19312.png,Training
4,imagesFer/19313.png,Training
5,imagesFer/19314.png,Training
4,imagesFer/19315.png,Training
2,imagesFer/19316.png,Training
3,imagesFer/19317.png,Training
3,imagesFer/19318.png,Training
5,imagesFer/19319.png,Training
3,imagesFer/19320.png,Training
4,imagesFer/19321.png,Training
5,imagesFer/19322.png,Training
3,imagesFer/19323.png,Training
6,imagesFer/19324.png,Training
6,imagesFer/19325.png,Training
6,imagesFer/19326.png,Training
0,imagesFer/19327.png,Training
6,imagesFer/19328.png,Training
6,imagesFer/19329.png,Training
3,imagesFer/19330.png,Training
0,imagesFer/19331.png,Training
3,imagesFer/19332.png,Training
6,imagesFer/19333.png,Training
0,imagesFer/19334.png,Training
5,imagesFer/19335.png,Training
3,imagesFer/19336.png,Training
4,imagesFer/19337.png,Training
5,imagesFer/19338.png,Training
3,imagesFer/19339.png,Training
6,imagesFer/19340.png,Training
6,imagesFer/19341.png,Training
6,imagesFer/19342.png,Training
3,imagesFer/19343.png,Training
0,imagesFer/19344.png,Training
6,imagesFer/19345.png,Training
3,imagesFer/19346.png,Training
2,imagesFer/19347.png,Training
0,imagesFer/19348.png,Training
2,imagesFer/19349.png,Training
3,imagesFer/19350.png,Training
5,imagesFer/19351.png,Training
3,imagesFer/19352.png,Training
4,imagesFer/19353.png,Training
6,imagesFer/19354.png,Training
2,imagesFer/19355.png,Training
2,imagesFer/19356.png,Training
3,imagesFer/19357.png,Training
4,imagesFer/19358.png,Training
2,imagesFer/19359.png,Training
0,imagesFer/19360.png,Training
5,imagesFer/19361.png,Training
5,imagesFer/19362.png,Training
3,imagesFer/19363.png,Training
4,imagesFer/19364.png,Training
5,imagesFer/19365.png,Training
4,imagesFer/19366.png,Training
4,imagesFer/19367.png,Training
5,imagesFer/19368.png,Training
0,imagesFer/19369.png,Training
3,imagesFer/19370.png,Training
4,imagesFer/19371.png,Training
4,imagesFer/19372.png,Training
6,imagesFer/19373.png,Training
0,imagesFer/19374.png,Training
2,imagesFer/19375.png,Training
6,imagesFer/19376.png,Training
3,imagesFer/19377.png,Training
3,imagesFer/19378.png,Training
0,imagesFer/19379.png,Training
3,imagesFer/19380.png,Training
3,imagesFer/19381.png,Training
4,imagesFer/19382.png,Training
3,imagesFer/19383.png,Training
4,imagesFer/19384.png,Training
4,imagesFer/19385.png,Training
3,imagesFer/19386.png,Training
5,imagesFer/19387.png,Training
4,imagesFer/19388.png,Training
5,imagesFer/19389.png,Training
6,imagesFer/19390.png,Training
0,imagesFer/19391.png,Training
0,imagesFer/19392.png,Training
4,imagesFer/19393.png,Training
0,imagesFer/19394.png,Training
0,imagesFer/19395.png,Training
2,imagesFer/19396.png,Training
6,imagesFer/19397.png,Training
3,imagesFer/19398.png,Training
3,imagesFer/19399.png,Training
3,imagesFer/19400.png,Training
6,imagesFer/19401.png,Training
3,imagesFer/19402.png,Training
5,imagesFer/19403.png,Training
2,imagesFer/19404.png,Training
0,imagesFer/19405.png,Training
6,imagesFer/19406.png,Training
4,imagesFer/19407.png,Training
0,imagesFer/19408.png,Training
4,imagesFer/19409.png,Training
0,imagesFer/19410.png,Training
6,imagesFer/19411.png,Training
6,imagesFer/19412.png,Training
0,imagesFer/19413.png,Training
4,imagesFer/19414.png,Training
4,imagesFer/19415.png,Training
2,imagesFer/19416.png,Training
3,imagesFer/19417.png,Training
6,imagesFer/19418.png,Training
6,imagesFer/19419.png,Training
2,imagesFer/19420.png,Training
3,imagesFer/19421.png,Training
4,imagesFer/19422.png,Training
0,imagesFer/19423.png,Training
5,imagesFer/19424.png,Training
0,imagesFer/19425.png,Training
4,imagesFer/19426.png,Training
2,imagesFer/19427.png,Training
4,imagesFer/19428.png,Training
6,imagesFer/19429.png,Training
2,imagesFer/19430.png,Training
5,imagesFer/19431.png,Training
4,imagesFer/19432.png,Training
3,imagesFer/19433.png,Training
5,imagesFer/19434.png,Training
6,imagesFer/19435.png,Training
0,imagesFer/19436.png,Training
3,imagesFer/19437.png,Training
3,imagesFer/19438.png,Training
2,imagesFer/19439.png,Training
4,imagesFer/19440.png,Training
3,imagesFer/19441.png,Training
0,imagesFer/19442.png,Training
3,imagesFer/19443.png,Training
2,imagesFer/19444.png,Training
2,imagesFer/19445.png,Training
4,imagesFer/19446.png,Training
3,imagesFer/19447.png,Training
0,imagesFer/19448.png,Training
3,imagesFer/19449.png,Training
6,imagesFer/19450.png,Training
3,imagesFer/19451.png,Training
5,imagesFer/19452.png,Training
5,imagesFer/19453.png,Training
2,imagesFer/19454.png,Training
6,imagesFer/19455.png,Training
0,imagesFer/19456.png,Training
4,imagesFer/19457.png,Training
0,imagesFer/19458.png,Training
4,imagesFer/19459.png,Training
4,imagesFer/19460.png,Training
4,imagesFer/19461.png,Training
3,imagesFer/19462.png,Training
0,imagesFer/19463.png,Training
3,imagesFer/19464.png,Training
3,imagesFer/19465.png,Training
4,imagesFer/19466.png,Training
3,imagesFer/19467.png,Training
2,imagesFer/19468.png,Training
2,imagesFer/19469.png,Training
4,imagesFer/19470.png,Training
2,imagesFer/19471.png,Training
3,imagesFer/19472.png,Training
2,imagesFer/19473.png,Training
2,imagesFer/19474.png,Training
2,imagesFer/19475.png,Training
0,imagesFer/19476.png,Training
0,imagesFer/19477.png,Training
3,imagesFer/19478.png,Training
6,imagesFer/19479.png,Training
0,imagesFer/19480.png,Training
3,imagesFer/19481.png,Training
5,imagesFer/19482.png,Training
6,imagesFer/19483.png,Training
2,imagesFer/19484.png,Training
0,imagesFer/19485.png,Training
4,imagesFer/19486.png,Training
4,imagesFer/19487.png,Training
1,imagesFer/19488.png,Training
4,imagesFer/19489.png,Training
0,imagesFer/19490.png,Training
0,imagesFer/19491.png,Training
3,imagesFer/19492.png,Training
3,imagesFer/19493.png,Training
4,imagesFer/19494.png,Training
6,imagesFer/19495.png,Training
3,imagesFer/19496.png,Training
2,imagesFer/19497.png,Training
5,imagesFer/19498.png,Training
3,imagesFer/19499.png,Training
0,imagesFer/19500.png,Training
4,imagesFer/19501.png,Training
0,imagesFer/19502.png,Training
0,imagesFer/19503.png,Training
4,imagesFer/19504.png,Training
3,imagesFer/19505.png,Training
4,imagesFer/19506.png,Training
5,imagesFer/19507.png,Training
2,imagesFer/19508.png,Training
3,imagesFer/19509.png,Training
4,imagesFer/19510.png,Training
2,imagesFer/19511.png,Training
0,imagesFer/19512.png,Training
2,imagesFer/19513.png,Training
3,imagesFer/19514.png,Training
3,imagesFer/19515.png,Training
6,imagesFer/19516.png,Training
3,imagesFer/19517.png,Training
4,imagesFer/19518.png,Training
5,imagesFer/19519.png,Training
0,imagesFer/19520.png,Training
6,imagesFer/19521.png,Training
2,imagesFer/19522.png,Training
4,imagesFer/19523.png,Training
3,imagesFer/19524.png,Training
6,imagesFer/19525.png,Training
0,imagesFer/19526.png,Training
6,imagesFer/19527.png,Training
4,imagesFer/19528.png,Training
3,imagesFer/19529.png,Training
3,imagesFer/19530.png,Training
4,imagesFer/19531.png,Training
5,imagesFer/19532.png,Training
6,imagesFer/19533.png,Training
3,imagesFer/19534.png,Training
4,imagesFer/19535.png,Training
3,imagesFer/19536.png,Training
3,imagesFer/19537.png,Training
2,imagesFer/19538.png,Training
3,imagesFer/19539.png,Training
6,imagesFer/19540.png,Training
0,imagesFer/19541.png,Training
4,imagesFer/19542.png,Training
0,imagesFer/19543.png,Training
4,imagesFer/19544.png,Training
6,imagesFer/19545.png,Training
3,imagesFer/19546.png,Training
3,imagesFer/19547.png,Training
3,imagesFer/19548.png,Training
6,imagesFer/19549.png,Training
5,imagesFer/19550.png,Training
0,imagesFer/19551.png,Training
6,imagesFer/19552.png,Training
5,imagesFer/19553.png,Training
2,imagesFer/19554.png,Training
3,imagesFer/19555.png,Training
5,imagesFer/19556.png,Training
0,imagesFer/19557.png,Training
3,imagesFer/19558.png,Training
2,imagesFer/19559.png,Training
6,imagesFer/19560.png,Training
3,imagesFer/19561.png,Training
3,imagesFer/19562.png,Training
3,imagesFer/19563.png,Training
6,imagesFer/19564.png,Training
4,imagesFer/19565.png,Training
3,imagesFer/19566.png,Training
6,imagesFer/19567.png,Training
3,imagesFer/19568.png,Training
4,imagesFer/19569.png,Training
5,imagesFer/19570.png,Training
6,imagesFer/19571.png,Training
2,imagesFer/19572.png,Training
4,imagesFer/19573.png,Training
2,imagesFer/19574.png,Training
6,imagesFer/19575.png,Training
6,imagesFer/19576.png,Training
6,imagesFer/19577.png,Training
4,imagesFer/19578.png,Training
0,imagesFer/19579.png,Training
4,imagesFer/19580.png,Training
6,imagesFer/19581.png,Training
6,imagesFer/19582.png,Training
0,imagesFer/19583.png,Training
0,imagesFer/19584.png,Training
2,imagesFer/19585.png,Training
0,imagesFer/19586.png,Training
4,imagesFer/19587.png,Training
3,imagesFer/19588.png,Training
3,imagesFer/19589.png,Training
6,imagesFer/19590.png,Training
6,imagesFer/19591.png,Training
3,imagesFer/19592.png,Training
4,imagesFer/19593.png,Training
5,imagesFer/19594.png,Training
6,imagesFer/19595.png,Training
3,imagesFer/19596.png,Training
3,imagesFer/19597.png,Training
6,imagesFer/19598.png,Training
2,imagesFer/19599.png,Training
3,imagesFer/19600.png,Training
5,imagesFer/19601.png,Training
3,imagesFer/19602.png,Training
0,imagesFer/19603.png,Training
3,imagesFer/19604.png,Training
3,imagesFer/19605.png,Training
6,imagesFer/19606.png,Training
4,imagesFer/19607.png,Training
1,imagesFer/19608.png,Training
6,imagesFer/19609.png,Training
4,imagesFer/19610.png,Training
6,imagesFer/19611.png,Training
2,imagesFer/19612.png,Training
3,imagesFer/19613.png,Training
3,imagesFer/19614.png,Training
6,imagesFer/19615.png,Training
3,imagesFer/19616.png,Training
4,imagesFer/19617.png,Training
2,imagesFer/19618.png,Training
4,imagesFer/19619.png,Training
3,imagesFer/19620.png,Training
4,imagesFer/19621.png,Training
4,imagesFer/19622.png,Training
2,imagesFer/19623.png,Training
3,imagesFer/19624.png,Training
4,imagesFer/19625.png,Training
3,imagesFer/19626.png,Training
4,imagesFer/19627.png,Training
6,imagesFer/19628.png,Training
6,imagesFer/19629.png,Training
5,imagesFer/19630.png,Training
0,imagesFer/19631.png,Training
6,imagesFer/19632.png,Training
1,imagesFer/19633.png,Training
2,imagesFer/19634.png,Training
6,imagesFer/19635.png,Training
3,imagesFer/19636.png,Training
5,imagesFer/19637.png,Training
0,imagesFer/19638.png,Training
0,imagesFer/19639.png,Training
6,imagesFer/19640.png,Training
5,imagesFer/19641.png,Training
2,imagesFer/19642.png,Training
6,imagesFer/19643.png,Training
2,imagesFer/19644.png,Training
3,imagesFer/19645.png,Training
3,imagesFer/19646.png,Training
6,imagesFer/19647.png,Training
5,imagesFer/19648.png,Training
1,imagesFer/19649.png,Training
5,imagesFer/19650.png,Training
2,imagesFer/19651.png,Training
3,imagesFer/19652.png,Training
2,imagesFer/19653.png,Training
4,imagesFer/19654.png,Training
0,imagesFer/19655.png,Training
0,imagesFer/19656.png,Training
3,imagesFer/19657.png,Training
0,imagesFer/19658.png,Training
3,imagesFer/19659.png,Training
5,imagesFer/19660.png,Training
2,imagesFer/19661.png,Training
0,imagesFer/19662.png,Training
4,imagesFer/19663.png,Training
0,imagesFer/19664.png,Training
5,imagesFer/19665.png,Training
3,imagesFer/19666.png,Training
0,imagesFer/19667.png,Training
3,imagesFer/19668.png,Training
2,imagesFer/19669.png,Training
2,imagesFer/19670.png,Training
0,imagesFer/19671.png,Training
3,imagesFer/19672.png,Training
2,imagesFer/19673.png,Training
4,imagesFer/19674.png,Training
6,imagesFer/19675.png,Training
4,imagesFer/19676.png,Training
3,imagesFer/19677.png,Training
4,imagesFer/19678.png,Training
3,imagesFer/19679.png,Training
3,imagesFer/19680.png,Training
2,imagesFer/19681.png,Training
2,imagesFer/19682.png,Training
0,imagesFer/19683.png,Training
2,imagesFer/19684.png,Training
0,imagesFer/19685.png,Training
2,imagesFer/19686.png,Training
6,imagesFer/19687.png,Training
0,imagesFer/19688.png,Training
6,imagesFer/19689.png,Training
2,imagesFer/19690.png,Training
5,imagesFer/19691.png,Training
5,imagesFer/19692.png,Training
2,imagesFer/19693.png,Training
0,imagesFer/19694.png,Training
3,imagesFer/19695.png,Training
3,imagesFer/19696.png,Training
6,imagesFer/19697.png,Training
2,imagesFer/19698.png,Training
3,imagesFer/19699.png,Training
3,imagesFer/19700.png,Training
4,imagesFer/19701.png,Training
6,imagesFer/19702.png,Training
3,imagesFer/19703.png,Training
0,imagesFer/19704.png,Training
3,imagesFer/19705.png,Training
4,imagesFer/19706.png,Training
3,imagesFer/19707.png,Training
5,imagesFer/19708.png,Training
3,imagesFer/19709.png,Training
3,imagesFer/19710.png,Training
3,imagesFer/19711.png,Training
2,imagesFer/19712.png,Training
6,imagesFer/19713.png,Training
5,imagesFer/19714.png,Training
6,imagesFer/19715.png,Training
4,imagesFer/19716.png,Training
3,imagesFer/19717.png,Training
3,imagesFer/19718.png,Training
